index,id,seccion,municipio,SECCION,PAN,MC,PES,RSP,FXM,VFNL,JHHNL,NO_REGISTRADOS,NULOS,LISTA_NOMINAL,TOTAL,Ganador,PARTICIPACION,COLOR
408,136909,452,GRAL. ESCOBEDO,452,13.81,37.35,0.29,1.16,0.73,15.84,27.91,0,2.91,1589,688,MC,43.3,CUARENTA
409,136906,449,GRAL. ESCOBEDO,449,19.84,41.19,0.33,0.38,1.03,12.95,23.47,0,0.81,4283,1845,MC,43.08,CUARENTA
410,136907,450,GRAL. ESCOBEDO,450,19.26,40.37,0.1,0.41,1.02,11.78,25.72,0,1.33,1698,976,MC,57.48,CUARENTA
411,136908,451,GRAL. ESCOBEDO,451,16.46,36.96,1.24,0.62,0.93,11.49,30.43,0,1.86,1383,322,MC,23.28,VEINTE
412,136910,453,GRAL. ESCOBEDO,453,20.47,42.52,0.23,0.23,1.06,14.49,19.88,0.18,0.94,3336,1705,MC,51.11,CUARENTA
413,136911,454,GRAL. ESCOBEDO,454,13.89,41.81,0.58,0.15,0.29,17.98,21.78,0,3.51,1835,684,MC,37.28,VEINTE
414,136913,456,GRAL. ESCOBEDO,456,18.88,46.21,0,0.22,0.77,18.88,13.5,0,1.54,2380,911,MC,38.28,VEINTE
415,136914,457,GRAL. ESCOBEDO,457,14.45,36.94,0.43,0.43,0.75,18.09,25.8,0,3.1,2577,934,MC,36.24,VEINTE
416,136915,458,GRAL. ESCOBEDO,458,16.15,43.62,0.38,0.24,0.91,19.49,17.58,0.05,1.58,4733,2093,MC,44.22,CUARENTA
417,136916,459,GRAL. ESCOBEDO,459,20.9,40.26,0.5,0.17,0.58,17.33,19.2,0,1.08,4424,2412,MC,54.52,CUARENTA
418,136917,460,GRAL. ESCOBEDO,460,14.85,41.24,0,0,1.24,19.18,21.24,0.21,2.06,843,485,MC,57.53,CUARENTA
419,136918,461,GRAL. ESCOBEDO,461,22.24,35.95,0.27,0,0.67,14.25,24.9,0,1.73,1256,751,MC,59.79,CUARENTA
420,136919,462,GRAL. ESCOBEDO,462,20.64,45.03,0.21,0.17,0.33,15.31,17.5,0.08,0.74,5954,2423,MC,40.7,CUARENTA
421,136920,463,GRAL. ESCOBEDO,463,17.17,32.83,0.83,0.14,0.55,15.65,29.92,0,2.91,1364,722,MC,52.93,CUARENTA
422,136922,465,GRAL. ESCOBEDO,465,13.29,40.09,0.22,0.44,0.44,14.16,28.98,0,2.4,878,459,MC,52.28,CUARENTA
423,136923,466,GRAL. ESCOBEDO,466,17.81,40.88,0.58,0.44,0.88,14.6,24.09,0,0.73,2085,685,MC,32.85,VEINTE
424,136924,467,GRAL. ESCOBEDO,467,15.76,41.86,0.35,0,1.93,11.91,26.62,0,1.58,1706,571,MC,33.47,VEINTE
425,136925,468,GRAL. ESCOBEDO,468,17.04,39.33,0,0,0.94,12.17,30.15,0,0.37,913,534,MC,58.49,CUARENTA
426,136926,470,GRAL. ESCOBEDO,470,17.19,37.51,0.24,0.4,1.37,15.66,26.51,0.08,1.04,3223,1245,MC,38.63,VEINTE
427,136928,472,GRAL. ESCOBEDO,472,19.01,39.64,0.65,0.36,0.8,13.75,24.56,0.04,1.2,7604,2757,MC,36.26,VEINTE
428,136930,474,GRAL. ESCOBEDO,474,16.31,44.2,0.18,0.48,0.66,14.07,22.47,0.04,1.58,7508,2274,MC,30.29,VEINTE
429,136927,471,GRAL. ESCOBEDO,471,14.36,35.38,0.77,0.51,0.26,14.1,32.31,0,2.31,1061,390,MC,36.76,VEINTE
430,136929,473,GRAL. ESCOBEDO,473,14.75,41.5,0.5,0.5,1.38,17,22.75,0,1.62,2038,800,MC,39.25,VEINTE
431,136935,479,GRAL. ESCOBEDO,479,17.93,35.06,0.16,0.97,1.13,14.7,27.95,0,2.1,1282,619,MC,48.28,CUARENTA
432,136931,475,GRAL. ESCOBEDO,475,12.6,39.02,0.41,0.41,0.41,14.63,31.3,0,1.22,1258,246,MC,19.55,CERO
433,136932,476,GRAL. ESCOBEDO,476,0,0,0,0,0,0,0,0,0,1634,0,Sin datos del PREP,0,CERO
434,136933,477,GRAL. ESCOBEDO,477,12.56,33.73,0.34,0.69,1.03,16.52,32.7,0.17,2.24,1285,581,MC,45.21,CUARENTA
435,136936,480,GRAL. ESCOBEDO,480,18.96,42.77,0.79,0.36,0.61,14.46,20.85,0,1.21,6654,2801,MC,42.09,CUARENTA
436,136934,478,GRAL. ESCOBEDO,478,15,22.75,0,0.25,0.25,23,36.25,0,2.5,900,400,JHHNL,44.44,CUARENTA
